time,service_name,tx_optical_power_dbm,rx_optical_power_dbm
2025-12-11T08:45:00Z,qld-aqd8-d4wv-wdms01,1.673,-9.676
2025-12-11T09:00:00Z,qld-aqd8-d4wv-wdms01,1.686,-9.691
2025-12-11T09:15:00Z,qld-aqd8-d4wv-wdms01,1.646,-9.591
2025-12-11T09:30:00Z,qld-aqd8-d4wv-wdms01,1.638,-9.797
2025-12-11T09:45:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.737
2025-12-11T10:00:00Z,qld-aqd8-d4wv-wdms01,1.611,-9.752
2025-12-11T10:15:00Z,qld-aqd8-d4wv-wdms01,1.568,-9.814
2025-12-11T10:30:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.75
2025-12-11T10:45:00Z,qld-aqd8-d4wv-wdms01,1.616,-9.763
2025-12-11T11:00:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.814
2025-12-11T11:15:00Z,qld-aqd8-d4wv-wdms01,1.581,-9.876
2025-12-11T11:30:00Z,qld-aqd8-d4wv-wdms01,1.587,-9.899
2025-12-11T11:45:00Z,qld-aqd8-d4wv-wdms01,1.524,-9.993
2025-12-11T12:00:00Z,qld-aqd8-d4wv-wdms01,1.57,-9.961
2025-12-11T12:15:00Z,qld-aqd8-d4wv-wdms01,1.541,-9.959
2025-12-11T12:30:00Z,qld-aqd8-d4wv-wdms01,1.449,-10.011
2025-12-11T12:45:00Z,qld-aqd8-d4wv-wdms01,1.573,-9.897
2025-12-11T13:00:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.846
2025-12-11T13:15:00Z,qld-aqd8-d4wv-wdms01,1.397,-10.024
2025-12-11T13:30:00Z,qld-aqd8-d4wv-wdms01,1.418,-9.937
2025-12-11T13:45:00Z,qld-aqd8-d4wv-wdms01,1.409,-10.05
2025-12-11T14:00:00Z,qld-aqd8-d4wv-wdms01,1.453,-9.998
2025-12-11T14:15:00Z,qld-aqd8-d4wv-wdms01,1.428,-10.034
2025-12-11T14:30:00Z,qld-aqd8-d4wv-wdms01,1.416,-9.935
2025-12-11T14:45:00Z,qld-aqd8-d4wv-wdms01,1.455,-10.04
2025-12-11T15:00:00Z,qld-aqd8-d4wv-wdms01,1.433,-9.907
2025-12-11T15:15:00Z,qld-aqd8-d4wv-wdms01,1.425,-10.009
2025-12-11T15:30:00Z,qld-aqd8-d4wv-wdms01,1.422,-10.041
2025-12-11T15:45:00Z,qld-aqd8-d4wv-wdms01,1.426,-10.088
2025-12-11T16:00:00Z,qld-aqd8-d4wv-wdms01,1.284,-9.966
2025-12-11T16:15:00Z,qld-aqd8-d4wv-wdms01,1.366,-9.911
2025-12-11T16:30:00Z,qld-aqd8-d4wv-wdms01,1.27,-9.956
2025-12-11T16:45:00Z,qld-aqd8-d4wv-wdms01,1.377,-9.794
2025-12-11T17:00:00Z,qld-aqd8-d4wv-wdms01,1.371,-9.852
2025-12-11T17:15:00Z,qld-aqd8-d4wv-wdms01,1.42,-9.984
2025-12-11T17:30:00Z,qld-aqd8-d4wv-wdms01,1.425,-9.977
2025-12-11T17:45:00Z,qld-aqd8-d4wv-wdms01,1.374,-9.904
2025-12-11T18:00:00Z,qld-aqd8-d4wv-wdms01,1.338,-9.999
2025-12-11T18:15:00Z,qld-aqd8-d4wv-wdms01,1.387,-9.828
2025-12-11T18:30:00Z,qld-aqd8-d4wv-wdms01,1.336,-9.88
2025-12-11T18:45:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.876
2025-12-11T19:00:00Z,qld-aqd8-d4wv-wdms01,1.414,-9.829
2025-12-11T19:15:00Z,qld-aqd8-d4wv-wdms01,1.339,-9.732
2025-12-11T19:30:00Z,qld-aqd8-d4wv-wdms01,1.41,-9.842
2025-12-11T19:45:00Z,qld-aqd8-d4wv-wdms01,1.407,-9.85
2025-12-11T20:00:00Z,qld-aqd8-d4wv-wdms01,1.329,-9.705
2025-12-11T20:15:00Z,qld-aqd8-d4wv-wdms01,1.43,-9.733
2025-12-11T20:30:00Z,qld-aqd8-d4wv-wdms01,1.421,-9.82
2025-12-11T20:45:00Z,qld-aqd8-d4wv-wdms01,1.396,-9.778
2025-12-11T21:00:00Z,qld-aqd8-d4wv-wdms01,1.359,-9.746
2025-12-11T21:15:00Z,qld-aqd8-d4wv-wdms01,1.361,-9.717
2025-12-11T21:30:00Z,qld-aqd8-d4wv-wdms01,1.384,-9.838
2025-12-11T21:45:00Z,qld-aqd8-d4wv-wdms01,1.445,-9.836
2025-12-11T22:00:00Z,qld-aqd8-d4wv-wdms01,1.378,-9.768
2025-12-11T22:15:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.758
2025-12-11T22:30:00Z,qld-aqd8-d4wv-wdms01,1.379,-9.716
2025-12-11T22:45:00Z,qld-aqd8-d4wv-wdms01,1.44,-9.598
2025-12-11T23:00:00Z,qld-aqd8-d4wv-wdms01,1.464,-9.647
2025-12-11T23:15:00Z,qld-aqd8-d4wv-wdms01,1.59,-9.604
2025-12-11T23:30:00Z,qld-aqd8-d4wv-wdms01,1.407,-9.703
2025-12-11T23:45:00Z,qld-aqd8-d4wv-wdms01,1.559,-9.628
2025-12-12T00:00:00Z,qld-aqd8-d4wv-wdms01,1.502,-9.531
2025-12-12T00:15:00Z,qld-aqd8-d4wv-wdms01,1.524,-9.518
2025-12-12T00:30:00Z,qld-aqd8-d4wv-wdms01,1.518,-9.612
2025-12-12T00:45:00Z,qld-aqd8-d4wv-wdms01,1.544,-9.531
2025-12-12T01:00:00Z,qld-aqd8-d4wv-wdms01,1.522,-9.358
2025-12-12T01:15:00Z,qld-aqd8-d4wv-wdms01,1.612,-9.526
2025-12-12T01:30:00Z,qld-aqd8-d4wv-wdms01,1.524,-9.572
2025-12-12T01:45:00Z,qld-aqd8-d4wv-wdms01,1.612,-9.523
2025-12-12T02:00:00Z,qld-aqd8-d4wv-wdms01,1.531,-9.495
2025-12-12T02:15:00Z,qld-aqd8-d4wv-wdms01,1.568,-9.509
2025-12-12T02:30:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.495
2025-12-12T02:45:00Z,qld-aqd8-d4wv-wdms01,1.608,-9.605
2025-12-12T03:00:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.564
2025-12-12T03:15:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.498
2025-12-12T03:30:00Z,qld-aqd8-d4wv-wdms01,1.593,-9.499
2025-12-12T03:45:00Z,qld-aqd8-d4wv-wdms01,1.553,-9.532
2025-12-12T04:00:00Z,qld-aqd8-d4wv-wdms01,1.601,-9.503
2025-12-12T04:15:00Z,qld-aqd8-d4wv-wdms01,1.537,-9.487
2025-12-12T04:30:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.425
2025-12-12T04:45:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.509
2025-12-12T05:00:00Z,qld-aqd8-d4wv-wdms01,1.691,-9.475
2025-12-12T05:15:00Z,qld-aqd8-d4wv-wdms01,1.767,-9.558
2025-12-12T05:30:00Z,qld-aqd8-d4wv-wdms01,1.598,-9.477
2025-12-12T05:45:00Z,qld-aqd8-d4wv-wdms01,1.7,-9.501
2025-12-12T06:00:00Z,qld-aqd8-d4wv-wdms01,1.64,-9.472
2025-12-12T06:15:00Z,qld-aqd8-d4wv-wdms01,1.619,-9.494
2025-12-12T06:30:00Z,qld-aqd8-d4wv-wdms01,1.647,-9.516
2025-12-12T06:45:00Z,qld-aqd8-d4wv-wdms01,1.626,-9.583
2025-12-12T07:00:00Z,qld-aqd8-d4wv-wdms01,1.625,-9.568
2025-12-12T07:15:00Z,qld-aqd8-d4wv-wdms01,1.596,-9.516
2025-12-12T07:30:00Z,qld-aqd8-d4wv-wdms01,1.542,-9.667
2025-12-12T07:45:00Z,qld-aqd8-d4wv-wdms01,1.53,-9.679
2025-12-12T08:00:00Z,qld-aqd8-d4wv-wdms01,1.635,-9.629
2025-12-12T08:15:00Z,qld-aqd8-d4wv-wdms01,1.583,-9.625
2025-12-12T08:30:00Z,qld-aqd8-d4wv-wdms01,1.56,-9.74
2025-12-12T08:45:00Z,qld-aqd8-d4wv-wdms01,1.584,-9.695
2025-12-12T09:00:00Z,qld-aqd8-d4wv-wdms01,1.616,-9.713
2025-12-12T09:15:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.898
2025-12-12T09:30:00Z,qld-aqd8-d4wv-wdms01,1.527,-9.754
2025-12-12T09:45:00Z,qld-aqd8-d4wv-wdms01,1.613,-9.765
2025-12-12T10:00:00Z,qld-aqd8-d4wv-wdms01,1.622,-9.781
2025-12-12T10:15:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.67
2025-12-12T10:30:00Z,qld-aqd8-d4wv-wdms01,1.573,-9.896
2025-12-12T10:45:00Z,qld-aqd8-d4wv-wdms01,1.576,-9.88
2025-12-12T11:00:00Z,qld-aqd8-d4wv-wdms01,1.561,-10.037
2025-12-12T11:15:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.88
2025-12-12T11:30:00Z,qld-aqd8-d4wv-wdms01,1.514,-9.887
2025-12-12T11:45:00Z,qld-aqd8-d4wv-wdms01,1.5,-9.909
2025-12-12T12:00:00Z,qld-aqd8-d4wv-wdms01,1.408,-9.792
2025-12-12T12:15:00Z,qld-aqd8-d4wv-wdms01,1.488,-9.823
2025-12-12T12:30:00Z,qld-aqd8-d4wv-wdms01,1.375,-9.897
2025-12-12T12:45:00Z,qld-aqd8-d4wv-wdms01,1.129,-11.703
2025-12-12T13:00:00Z,qld-aqd8-d4wv-wdms01,1.223,-11.6
2025-12-12T13:15:00Z,qld-aqd8-d4wv-wdms01,1.19,-11.692
2025-12-12T13:30:00Z,qld-aqd8-d4wv-wdms01,1.213,-11.763
2025-12-12T13:45:00Z,qld-aqd8-d4wv-wdms01,1.116,-11.841
2025-12-12T14:00:00Z,qld-aqd8-d4wv-wdms01,1.063,-11.745
2025-12-12T14:15:00Z,qld-aqd8-d4wv-wdms01,1.099,-11.653
2025-12-12T14:30:00Z,qld-aqd8-d4wv-wdms01,1.108,-11.535
2025-12-12T14:45:00Z,qld-aqd8-d4wv-wdms01,1.099,-11.714
2025-12-12T15:00:00Z,qld-aqd8-d4wv-wdms01,1.144,-11.782
2025-12-12T15:15:00Z,qld-aqd8-d4wv-wdms01,1.326,-10.055
2025-12-12T15:30:00Z,qld-aqd8-d4wv-wdms01,1.355,-9.915
2025-12-12T15:45:00Z,qld-aqd8-d4wv-wdms01,1.282,-10.099
2025-12-12T16:00:00Z,qld-aqd8-d4wv-wdms01,1.348,-9.91
2025-12-12T16:15:00Z,qld-aqd8-d4wv-wdms01,1.321,-9.885
2025-12-12T16:30:00Z,qld-aqd8-d4wv-wdms01,1.278,-9.91
2025-12-12T16:45:00Z,qld-aqd8-d4wv-wdms01,1.3,-9.956
2025-12-12T17:00:00Z,qld-aqd8-d4wv-wdms01,1.3,-9.886
2025-12-12T17:15:00Z,qld-aqd8-d4wv-wdms01,1.293,-9.91
2025-12-12T17:30:00Z,qld-aqd8-d4wv-wdms01,1.393,-9.976
2025-12-12T17:45:00Z,qld-aqd8-d4wv-wdms01,1.298,-9.756
2025-12-12T18:00:00Z,qld-aqd8-d4wv-wdms01,1.29,-9.921
2025-12-12T18:15:00Z,qld-aqd8-d4wv-wdms01,1.197,-9.819
2025-12-12T18:30:00Z,qld-aqd8-d4wv-wdms01,1.258,-10.062
2025-12-12T18:45:00Z,qld-aqd8-d4wv-wdms01,1.291,-9.753
2025-12-12T19:00:00Z,qld-aqd8-d4wv-wdms01,1.271,-9.724
2025-12-12T19:15:00Z,qld-aqd8-d4wv-wdms01,1.377,-9.825
2025-12-12T19:30:00Z,qld-aqd8-d4wv-wdms01,1.303,-9.767
2025-12-12T19:45:00Z,qld-aqd8-d4wv-wdms01,1.379,-9.751
2025-12-12T20:00:00Z,qld-aqd8-d4wv-wdms01,1.322,-9.832
2025-12-12T20:15:00Z,qld-aqd8-d4wv-wdms01,1.326,-9.72
2025-12-12T20:30:00Z,qld-aqd8-d4wv-wdms01,1.325,-9.812
2025-12-12T20:45:00Z,qld-aqd8-d4wv-wdms01,1.336,-9.779
2025-12-12T21:00:00Z,qld-aqd8-d4wv-wdms01,1.428,-9.623
2025-12-12T21:15:00Z,qld-aqd8-d4wv-wdms01,1.233,-9.618
2025-12-12T21:30:00Z,qld-aqd8-d4wv-wdms01,1.256,-9.735
2025-12-12T21:45:00Z,qld-aqd8-d4wv-wdms01,1.336,-9.72
2025-12-12T22:00:00Z,qld-aqd8-d4wv-wdms01,1.372,-9.696
2025-12-12T22:15:00Z,qld-aqd8-d4wv-wdms01,1.415,-9.568
2025-12-12T22:30:00Z,qld-aqd8-d4wv-wdms01,1.412,-9.69
2025-12-12T22:45:00Z,qld-aqd8-d4wv-wdms01,1.378,-9.565
2025-12-12T23:00:00Z,qld-aqd8-d4wv-wdms01,1.458,-9.518
2025-12-12T23:15:00Z,qld-aqd8-d4wv-wdms01,1.468,-9.57
2025-12-12T23:30:00Z,qld-aqd8-d4wv-wdms01,1.435,-9.467
2025-12-12T23:45:00Z,qld-aqd8-d4wv-wdms01,1.483,-9.557
2025-12-13T00:00:00Z,qld-aqd8-d4wv-wdms01,1.458,-9.536
2025-12-13T00:15:00Z,qld-aqd8-d4wv-wdms01,1.426,-9.584
2025-12-13T00:30:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.412
2025-12-13T00:45:00Z,qld-aqd8-d4wv-wdms01,1.479,-9.543
2025-12-13T01:00:00Z,qld-aqd8-d4wv-wdms01,1.483,-9.443
2025-12-13T01:15:00Z,qld-aqd8-d4wv-wdms01,1.565,-9.467
2025-12-13T01:30:00Z,qld-aqd8-d4wv-wdms01,1.378,-9.537
2025-12-13T01:45:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.493
2025-12-13T02:00:00Z,qld-aqd8-d4wv-wdms01,1.459,-9.327
2025-12-13T02:15:00Z,qld-aqd8-d4wv-wdms01,1.508,-9.415
2025-12-13T02:30:00Z,qld-aqd8-d4wv-wdms01,1.521,-9.507
2025-12-13T02:45:00Z,qld-aqd8-d4wv-wdms01,1.466,-9.398
2025-12-13T03:00:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.431
2025-12-13T03:15:00Z,qld-aqd8-d4wv-wdms01,1.512,-9.141
2025-12-13T03:30:00Z,qld-aqd8-d4wv-wdms01,1.684,-9.394
2025-12-13T03:45:00Z,qld-aqd8-d4wv-wdms01,1.657,-9.447
2025-12-13T04:00:00Z,qld-aqd8-d4wv-wdms01,1.551,-9.304
2025-12-13T04:15:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.568
2025-12-13T04:30:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.416
2025-12-13T04:45:00Z,qld-aqd8-d4wv-wdms01,1.488,-9.269
2025-12-13T05:00:00Z,qld-aqd8-d4wv-wdms01,1.58,-9.443
2025-12-13T05:15:00Z,qld-aqd8-d4wv-wdms01,1.538,-9.579
2025-12-13T05:30:00Z,qld-aqd8-d4wv-wdms01,1.586,-9.479
2025-12-13T05:45:00Z,qld-aqd8-d4wv-wdms01,1.511,-9.339
2025-12-13T06:00:00Z,qld-aqd8-d4wv-wdms01,1.553,-9.435
2025-12-13T06:15:00Z,qld-aqd8-d4wv-wdms01,1.598,-9.542
2025-12-13T06:30:00Z,qld-aqd8-d4wv-wdms01,1.608,-9.54
2025-12-13T06:45:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.541
2025-12-13T07:00:00Z,qld-aqd8-d4wv-wdms01,1.52,-9.48
2025-12-13T07:15:00Z,qld-aqd8-d4wv-wdms01,1.625,-9.414
2025-12-13T07:30:00Z,qld-aqd8-d4wv-wdms01,1.539,-9.45
2025-12-13T07:45:00Z,qld-aqd8-d4wv-wdms01,1.607,-9.512
2025-12-13T08:00:00Z,qld-aqd8-d4wv-wdms01,1.57,-9.669
2025-12-13T08:15:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.683
2025-12-13T08:30:00Z,qld-aqd8-d4wv-wdms01,1.544,-9.549
2025-12-13T08:45:00Z,qld-aqd8-d4wv-wdms01,1.572,-9.714
2025-12-13T09:00:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.64
2025-12-13T09:15:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.613
2025-12-13T09:30:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.743
2025-12-13T09:45:00Z,qld-aqd8-d4wv-wdms01,1.574,-9.749
2025-12-13T10:00:00Z,qld-aqd8-d4wv-wdms01,1.503,-9.69
2025-12-13T10:15:00Z,qld-aqd8-d4wv-wdms01,1.545,-9.657
2025-12-13T10:30:00Z,qld-aqd8-d4wv-wdms01,1.595,-9.627
2025-12-13T10:45:00Z,qld-aqd8-d4wv-wdms01,1.587,-9.678
2025-12-13T11:00:00Z,qld-aqd8-d4wv-wdms01,1.418,-9.734
2025-12-13T11:15:00Z,qld-aqd8-d4wv-wdms01,1.424,-9.813
2025-12-13T11:30:00Z,qld-aqd8-d4wv-wdms01,1.535,-9.852
2025-12-13T11:45:00Z,qld-aqd8-d4wv-wdms01,1.398,-9.82
2025-12-13T12:00:00Z,qld-aqd8-d4wv-wdms01,1.375,-9.758
2025-12-13T12:15:00Z,qld-aqd8-d4wv-wdms01,1.407,-9.775
2025-12-13T12:30:00Z,qld-aqd8-d4wv-wdms01,1.443,-9.98
2025-12-13T12:45:00Z,qld-aqd8-d4wv-wdms01,1.407,-9.885
2025-12-13T13:00:00Z,qld-aqd8-d4wv-wdms01,1.37,-9.734
2025-12-13T13:15:00Z,qld-aqd8-d4wv-wdms01,1.36,-9.832
2025-12-13T13:30:00Z,qld-aqd8-d4wv-wdms01,1.349,-9.958
2025-12-13T13:45:00Z,qld-aqd8-d4wv-wdms01,1.332,-9.663
2025-12-13T14:00:00Z,qld-aqd8-d4wv-wdms01,1.481,-9.858
2025-12-13T14:15:00Z,qld-aqd8-d4wv-wdms01,1.374,-9.829
2025-12-13T14:30:00Z,qld-aqd8-d4wv-wdms01,1.396,-9.831
2025-12-13T14:45:00Z,qld-aqd8-d4wv-wdms01,1.319,-9.894
2025-12-13T15:00:00Z,qld-aqd8-d4wv-wdms01,1.328,-9.924
2025-12-13T15:15:00Z,qld-aqd8-d4wv-wdms01,1.295,-9.696
2025-12-13T15:30:00Z,qld-aqd8-d4wv-wdms01,1.192,-9.784
2025-12-13T15:45:00Z,qld-aqd8-d4wv-wdms01,1.25,-9.796
2025-12-13T16:00:00Z,qld-aqd8-d4wv-wdms01,1.223,-9.812
2025-12-13T16:15:00Z,qld-aqd8-d4wv-wdms01,1.197,-9.934
2025-12-13T16:30:00Z,qld-aqd8-d4wv-wdms01,1.246,-9.746
2025-12-13T16:45:00Z,qld-aqd8-d4wv-wdms01,1.369,-9.909
2025-12-13T17:00:00Z,qld-aqd8-d4wv-wdms01,1.298,-9.812
2025-12-13T17:15:00Z,qld-aqd8-d4wv-wdms01,1.362,-9.957
2025-12-13T17:30:00Z,qld-aqd8-d4wv-wdms01,1.317,-9.979
2025-12-13T17:45:00Z,qld-aqd8-d4wv-wdms01,1.335,-9.78
2025-12-13T18:00:00Z,qld-aqd8-d4wv-wdms01,1.251,-9.859
2025-12-13T18:15:00Z,qld-aqd8-d4wv-wdms01,1.322,-9.942
2025-12-13T18:30:00Z,qld-aqd8-d4wv-wdms01,1.334,-9.727
2025-12-13T18:45:00Z,qld-aqd8-d4wv-wdms01,1.27,-9.587
2025-12-13T19:00:00Z,qld-aqd8-d4wv-wdms01,1.33,-9.631
2025-12-13T19:15:00Z,qld-aqd8-d4wv-wdms01,1.333,-9.748
2025-12-13T19:30:00Z,qld-aqd8-d4wv-wdms01,1.281,-9.711
2025-12-13T19:45:00Z,qld-aqd8-d4wv-wdms01,1.257,-9.625
2025-12-13T20:00:00Z,qld-aqd8-d4wv-wdms01,1.259,-9.59
2025-12-13T20:15:00Z,qld-aqd8-d4wv-wdms01,1.328,-9.691
2025-12-13T20:30:00Z,qld-aqd8-d4wv-wdms01,1.346,-9.644
2025-12-13T20:45:00Z,qld-aqd8-d4wv-wdms01,1.296,-9.605
2025-12-13T21:00:00Z,qld-aqd8-d4wv-wdms01,1.344,-9.568
2025-12-13T21:15:00Z,qld-aqd8-d4wv-wdms01,1.379,-9.605
2025-12-13T21:30:00Z,qld-aqd8-d4wv-wdms01,1.389,-9.587
2025-12-13T21:45:00Z,qld-aqd8-d4wv-wdms01,1.444,-9.449
2025-12-13T22:00:00Z,qld-aqd8-d4wv-wdms01,1.439,-9.446
2025-12-13T22:15:00Z,qld-aqd8-d4wv-wdms01,1.334,-9.487
2025-12-13T22:30:00Z,qld-aqd8-d4wv-wdms01,1.478,-9.371
2025-12-13T22:45:00Z,qld-aqd8-d4wv-wdms01,1.377,-9.523
2025-12-13T23:00:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.346
2025-12-13T23:15:00Z,qld-aqd8-d4wv-wdms01,1.427,-9.417
2025-12-13T23:30:00Z,qld-aqd8-d4wv-wdms01,1.413,-9.184
2025-12-13T23:45:00Z,qld-aqd8-d4wv-wdms01,1.353,-9.526
2025-12-14T00:00:00Z,qld-aqd8-d4wv-wdms01,1.445,-9.472
2025-12-14T00:15:00Z,qld-aqd8-d4wv-wdms01,1.386,-9.37
2025-12-14T00:30:00Z,qld-aqd8-d4wv-wdms01,1.522,-9.36
2025-12-14T00:45:00Z,qld-aqd8-d4wv-wdms01,1.56,-9.224
2025-12-14T01:00:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.423
2025-12-14T01:15:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.287
2025-12-14T01:30:00Z,qld-aqd8-d4wv-wdms01,1.477,-9.257
2025-12-14T01:45:00Z,qld-aqd8-d4wv-wdms01,1.491,-9.286
2025-12-14T02:00:00Z,qld-aqd8-d4wv-wdms01,1.571,-9.412
2025-12-14T02:15:00Z,qld-aqd8-d4wv-wdms01,1.539,-9.216
2025-12-14T02:30:00Z,qld-aqd8-d4wv-wdms01,1.636,-9.226
2025-12-14T02:45:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.272
2025-12-14T03:00:00Z,qld-aqd8-d4wv-wdms01,1.615,-9.301
2025-12-14T03:15:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.297
2025-12-14T03:30:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.321
2025-12-14T03:45:00Z,qld-aqd8-d4wv-wdms01,1.562,-9.264
2025-12-14T04:00:00Z,qld-aqd8-d4wv-wdms01,1.588,-9.314
2025-12-14T04:15:00Z,qld-aqd8-d4wv-wdms01,1.59,-9.387
2025-12-14T04:30:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.406
2025-12-14T04:45:00Z,qld-aqd8-d4wv-wdms01,1.637,-9.387
2025-12-14T05:00:00Z,qld-aqd8-d4wv-wdms01,1.442,-10.635
2025-12-14T05:15:00Z,qld-aqd8-d4wv-wdms01,1.442,-10.662
2025-12-14T05:30:00Z,qld-aqd8-d4wv-wdms01,1.491,-10.65
2025-12-14T05:45:00Z,qld-aqd8-d4wv-wdms01,1.488,-10.635
2025-12-14T06:00:00Z,qld-aqd8-d4wv-wdms01,1.596,-9.414
2025-12-14T06:15:00Z,qld-aqd8-d4wv-wdms01,1.633,-9.257
2025-12-14T06:30:00Z,qld-aqd8-d4wv-wdms01,1.583,-9.406
2025-12-14T06:45:00Z,qld-aqd8-d4wv-wdms01,1.614,-9.431
2025-12-14T07:00:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.37
2025-12-14T07:15:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.569
2025-12-14T07:30:00Z,qld-aqd8-d4wv-wdms01,1.625,-9.498
2025-12-14T07:45:00Z,qld-aqd8-d4wv-wdms01,1.592,-9.37
2025-12-14T08:00:00Z,qld-aqd8-d4wv-wdms01,1.658,-9.602
2025-12-14T08:15:00Z,qld-aqd8-d4wv-wdms01,1.486,-9.389
2025-12-14T08:30:00Z,qld-aqd8-d4wv-wdms01,1.488,-9.372
2025-12-14T08:45:00Z,qld-aqd8-d4wv-wdms01,1.623,-9.538
2025-12-14T09:00:00Z,qld-aqd8-d4wv-wdms01,1.58,-9.5
2025-12-14T09:15:00Z,qld-aqd8-d4wv-wdms01,1.583,-9.45
2025-12-14T09:30:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.592
2025-12-14T09:45:00Z,qld-aqd8-d4wv-wdms01,1.555,-9.501
2025-12-14T10:00:00Z,qld-aqd8-d4wv-wdms01,1.649,-9.639
2025-12-14T10:15:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.639
2025-12-14T10:30:00Z,qld-aqd8-d4wv-wdms01,1.54,-9.68
2025-12-14T10:45:00Z,qld-aqd8-d4wv-wdms01,1.501,-9.603
2025-12-14T11:00:00Z,qld-aqd8-d4wv-wdms01,1.495,-9.552
2025-12-14T11:15:00Z,qld-aqd8-d4wv-wdms01,1.399,-9.673
2025-12-14T11:30:00Z,qld-aqd8-d4wv-wdms01,1.509,-9.774
2025-12-14T11:45:00Z,qld-aqd8-d4wv-wdms01,1.53,-9.771
2025-12-14T12:00:00Z,qld-aqd8-d4wv-wdms01,1.399,-9.665
2025-12-14T12:15:00Z,qld-aqd8-d4wv-wdms01,1.436,-9.561
2025-12-14T12:30:00Z,qld-aqd8-d4wv-wdms01,1.402,-9.688
2025-12-14T12:45:00Z,qld-aqd8-d4wv-wdms01,1.402,-9.76
2025-12-14T13:00:00Z,qld-aqd8-d4wv-wdms01,1.444,-9.677
2025-12-14T13:15:00Z,qld-aqd8-d4wv-wdms01,1.329,-9.766
2025-12-14T13:30:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.784
2025-12-14T13:45:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.837
2025-12-14T14:00:00Z,qld-aqd8-d4wv-wdms01,1.396,-9.653
2025-12-14T14:15:00Z,qld-aqd8-d4wv-wdms01,1.276,-9.973
2025-12-14T14:30:00Z,qld-aqd8-d4wv-wdms01,1.343,-9.709
2025-12-14T14:45:00Z,qld-aqd8-d4wv-wdms01,1.448,-9.813
2025-12-14T15:00:00Z,qld-aqd8-d4wv-wdms01,1.241,-9.81
2025-12-14T15:15:00Z,qld-aqd8-d4wv-wdms01,1.356,-9.642
2025-12-14T15:30:00Z,qld-aqd8-d4wv-wdms01,1.309,-9.833
2025-12-14T15:45:00Z,qld-aqd8-d4wv-wdms01,1.403,-9.829
2025-12-14T16:00:00Z,qld-aqd8-d4wv-wdms01,1.325,-9.782
2025-12-14T16:15:00Z,qld-aqd8-d4wv-wdms01,1.375,-9.734
2025-12-14T16:30:00Z,qld-aqd8-d4wv-wdms01,1.379,-9.798
2025-12-14T16:45:00Z,qld-aqd8-d4wv-wdms01,1.44,-9.882
2025-12-14T17:00:00Z,qld-aqd8-d4wv-wdms01,1.336,-9.819
2025-12-14T17:15:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.639
2025-12-14T17:30:00Z,qld-aqd8-d4wv-wdms01,1.269,-9.727
2025-12-14T17:45:00Z,qld-aqd8-d4wv-wdms01,1.403,-9.687
2025-12-14T18:00:00Z,qld-aqd8-d4wv-wdms01,1.305,-9.733
2025-12-14T18:15:00Z,qld-aqd8-d4wv-wdms01,1.316,-9.754
2025-12-14T18:30:00Z,qld-aqd8-d4wv-wdms01,1.345,-9.554
2025-12-14T18:45:00Z,qld-aqd8-d4wv-wdms01,1.27,-9.691
2025-12-14T19:00:00Z,qld-aqd8-d4wv-wdms01,1.363,-9.698
2025-12-14T19:15:00Z,qld-aqd8-d4wv-wdms01,1.403,-9.56
2025-12-14T19:30:00Z,qld-aqd8-d4wv-wdms01,1.374,-9.691
